Date,Open,High,Low,Close,Volume
13.11.2019 17:00:00.000 GMT-0500,3096.769,3098.770,3082.670,3097.770,35.43359999999999
14.11.2019 17:00:00.000 GMT-0500,3097.569,3119.870,3096.570,3118.470,27.197699999999994
15.11.2019 17:00:00.000 GMT-0500,3118.470,3118.470,3118.470,3118.470,0
16.11.2019 17:00:00.000 GMT-0500,3118.470,3118.470,3118.470,3118.470,0
17.11.2019 17:00:00.000 GMT-0500,3118.569,3128.269,3111.570,3122.070,26.1841
18.11.2019 17:00:00.000 GMT-0500,3121.769,3132.370,3113.370,3118.770,26.1301
19.11.2019 17:00:00.000 GMT-0500,3115.969,3118.570,3090.770,3108.470,43.21020000000001
20.11.2019 17:00:00.000 GMT-0500,3097.270,3114.070,3090.770,3103.970,50.9789
21.11.2019 17:00:00.000 GMT-0500,3104.269,3114.970,3098.370,3112.270,31.12259999999999
22.11.2019 17:00:00.000 GMT-0500,3112.270,3112.270,3112.270,3112.270,0
23.11.2019 17:00:00.000 GMT-0500,3112.270,3112.270,3112.270,3112.270,0
24.11.2019 17:00:00.000 GMT-0500,3120.270,3133.670,3116.970,3132.770,17.5106
25.11.2019 17:00:00.000 GMT-0500,3131.570,3144.970,3128.169,3144.670,27.5626
26.11.2019 17:00:00.000 GMT-0500,3144.170,3155.370,3142.170,3154.070,17.1541
27.11.2019 17:00:00.000 GMT-0500,3155.070,3155.370,3141.870,3150.670,12.157999999999996
28.11.2019 17:00:00.000 GMT-0500,3150.770,3151.470,3139.569,3143.570,16.6184
29.11.2019 17:00:00.000 GMT-0500,3143.570,3143.570,3143.570,3143.570,0
30.11.2019 17:00:00.000 GMT-0500,3143.570,3143.570,3143.570,3143.570,0
01.12.2019 17:00:00.000 GMT-0500,3146.970,3157.770,3110.369,3113.770,52.877100000000006
02.12.2019 17:00:00.000 GMT-0500,3113.469,3121.669,3069.469,3091.269,83.7237
03.12.2019 17:00:00.000 GMT-0500,3091.470,3119.670,3081.769,3111.770,58.5845
04.12.2019 17:00:00.000 GMT-0500,3110.670,3124.270,3103.170,3117.270,40.72950000000001
05.12.2019 17:00:00.000 GMT-0500,3117.469,3150.570,3116.670,3145.670,21.900100000000002
06.12.2019 17:00:00.000 GMT-0500,3145.670,3145.670,3145.670,3145.670,0
07.12.2019 17:00:00.000 GMT-0500,3145.670,3145.670,3145.670,3145.670,0
08.12.2019 17:00:00.000 GMT-0500,3147.469,3148.570,3132.070,3133.569,17.0825
09.12.2019 17:00:00.000 GMT-0500,3132.670,3142.070,3115.469,3135.370,31.322800000000004
10.12.2019 17:00:00.000 GMT-0500,3135.370,3143.670,3128.870,3142.369,34.5392
11.12.2019 17:00:00.000 GMT-0500,3142.969,3176.070,3136.270,3166.770,56.6684
12.12.2019 17:00:00.000 GMT-0500,3174.569,3183.570,3156.169,3170.670,62.582100000000004
13.12.2019 17:00:00.000 GMT-0500,3170.670,3170.670,3170.670,3170.670,0
14.12.2019 17:00:00.000 GMT-0500,3170.670,3170.670,3170.670,3170.670,0
15.12.2019 17:00:00.000 GMT-0500,3175.770,3198.270,3172.669,3193.269,25.6076
16.12.2019 17:00:00.000 GMT-0500,3192.070,3198.170,3186.770,3190.670,22.723300000000002
17.12.2019 17:00:00.000 GMT-0500,3188.770,3198.670,3187.470,3194.570,8.544300000000002
18.12.2019 17:00:00.000 GMT-0500,3194.670,3206.770,3189.669,3206.269,14.203600000000002
19.12.2019 17:00:00.000 GMT-0500,3207.969,3226.070,3203.169,3221.970,36.85470000000001
20.12.2019 17:00:00.000 GMT-0500,3221.970,3221.970,3221.970,3221.970,0
21.12.2019 17:00:00.000 GMT-0500,3221.970,3221.970,3221.970,3221.970,0
22.12.2019 17:00:00.000 GMT-0500,3221.970,3230.669,3221.469,3224.370,21.843399999999995
23.12.2019 17:00:00.000 GMT-0500,3225.670,3228.370,3219.969,3223.769,14.8081
24.12.2019 17:00:00.000 GMT-0500,3223.769,3223.769,3223.769,3223.769,0
25.12.2019 17:00:00.000 GMT-0500,3224.369,3241.970,3223.870,3241.770,20.371300000000005
26.12.2019 17:00:00.000 GMT-0500,3239.770,3251.255,3233.734,3235.155,43.0747
27.12.2019 17:00:00.000 GMT-0500,3235.155,3235.155,3235.155,3235.155,0
28.12.2019 17:00:00.000 GMT-0500,3235.155,3235.155,3235.155,3235.155,0
29.12.2019 17:00:00.000 GMT-0500,3238.543,3242.052,3215.134,3221.746,58.67700000000001
30.12.2019 17:00:00.000 GMT-0500,3221.749,3233.549,3211.837,3233.034,39.60510000000001
31.12.2019 17:00:00.000 GMT-0500,3233.034,3233.034,3233.034,3233.034,0
01.01.2020 17:00:00.000 GMT-0500,3234.552,3258.849,3233.334,3258.346,45.03320000000001
02.01.2020 17:00:00.000 GMT-0500,3260.040,3262.349,3205.834,3235.140,101.94529999999999
03.01.2020 17:00:00.000 GMT-0500,3235.140,3235.140,3235.140,3235.140,0
04.01.2020 17:00:00.000 GMT-0500,3235.140,3235.140,3235.140,3235.140,0
05.01.2020 17:00:00.000 GMT-0500,3218.755,3249.249,3208.634,3243.537,72.80329999999998
06.01.2020 17:00:00.000 GMT-0500,3242.743,3253.746,3231.040,3234.752,52.610800000000005
07.01.2020 17:00:00.000 GMT-0500,3229.937,3266.846,3180.634,3259.240,141.07100000000003
08.01.2020 17:00:00.000 GMT-0500,3259.334,3275.900,3256.055,3274.752,46.3647
09.01.2020 17:00:00.000 GMT-0500,3274.440,3285.774,3260.134,3264.100,30.8946
10.01.2020 17:00:00.000 GMT-0500,3264.100,3264.100,3264.100,3264.100,0
11.01.2020 17:00:00.000 GMT-0500,3264.100,3264.100,3264.100,3264.100,0
12.01.2020 17:00:00.000 GMT-0500,3266.600,3289.055,3265.237,3288.800,27.481400000000004
13.01.2020 17:00:00.000 GMT-0500,3288.746,3295.455,3274.255,3286.934,38.0812
14.01.2020 17:00:00.000 GMT-0500,3287.049,3298.500,3276.843,3292.552,35.1351
15.01.2020 17:00:00.000 GMT-0500,3293.449,3317.400,3293.434,3315.849,22.230900000000002
16.01.2020 17:00:00.000 GMT-0500,3316.340,3329.552,3315.500,3323.740,20.8517
17.01.2020 17:00:00.000 GMT-0500,3323.740,3323.740,3323.740,3323.740,0
18.01.2020 17:00:00.000 GMT-0500,3323.740,3323.740,3323.740,3323.740,0
19.01.2020 17:00:00.000 GMT-0500,3323.255,3327.800,3317.937,3324.900,9.443299999999999
20.01.2020 17:00:00.000 GMT-0500,3324.737,3330.100,3306.640,3319.055,27.4373
21.01.2020 17:00:00.000 GMT-0500,3321.000,3337.549,3318.940,3320.246,38.94370000000001
22.01.2020 17:00:00.000 GMT-0500,3316.946,3327.600,3301.437,3326.500,52.84899999999999
23.01.2020 17:00:00.000 GMT-0500,3326.552,3337.400,3281.149,3293.849,38.3056
24.01.2020 17:00:00.000 GMT-0500,3293.849,3293.849,3293.849,3293.849,0
25.01.2020 17:00:00.000 GMT-0500,3293.849,3293.849,3293.849,3293.849,0
26.01.2020 17:00:00.000 GMT-0500,3267.352,3269.349,3233.646,3240.340,67.87630000000001
27.01.2020 17:00:00.000 GMT-0500,3240.455,3285.900,3239.952,3278.200,44.943200000000004
28.01.2020 17:00:00.000 GMT-0500,3282.652,3293.600,3270.837,3272.700,45.835300000000004
29.01.2020 17:00:00.000 GMT-0500,3272.549,3293.100,3240.246,3291.555,78.3804
30.01.2020 17:00:00.000 GMT-0500,3292.849,3298.200,3213.949,3229.249,79.5586
31.01.2020 17:00:00.000 GMT-0500,3229.249,3229.249,3229.249,3229.249,0
01.02.2020 17:00:00.000 GMT-0500,3229.249,3229.249,3229.249,3229.249,0
02.02.2020 17:00:00.000 GMT-0500,3222.455,3267.600,3222.455,3246.652,75.21839999999999
03.02.2020 17:00:00.000 GMT-0500,3244.340,3306.600,3237.152,3301.100,50.9688
04.02.2020 17:00:00.000 GMT-0500,3300.246,3337.600,3289.755,3336.452,61.9782
05.02.2020 17:00:00.000 GMT-0500,3338.952,3358.555,3333.440,3346.355,45.5355
06.02.2020 17:00:00.000 GMT-0500,3350.055,3350.600,3321.852,3326.655,51.038999999999994
07.02.2020 17:00:00.000 GMT-0500,3326.655,3326.655,3326.655,3326.655,0
08.02.2020 17:00:00.000 GMT-0500,3326.655,3326.655,3326.655,3326.655,0
09.02.2020 17:00:00.000 GMT-0500,3322.646,3353.900,3303.900,3353.543,48.47489999999999
10.02.2020 17:00:00.000 GMT-0500,3351.000,3375.443,3349.946,3358.555,30.6612
11.02.2020 17:00:00.000 GMT-0500,3360.437,3381.400,3356.500,3381.052,27.2577
12.02.2020 17:00:00.000 GMT-0500,3380.546,3385.049,3348.343,3377.740,56.02159999999999
13.02.2020 17:00:00.000 GMT-0500,3378.052,3388.100,3365.352,3380.949,30.386200000000006
14.02.2020 17:00:00.000 GMT-0500,3380.949,3380.949,3380.949,3380.949,0
15.02.2020 17:00:00.000 GMT-0500,3380.949,3380.949,3380.949,3380.949,0
16.02.2020 17:00:00.000 GMT-0500,3383.000,3392.300,3382.449,3388.052,11.590899999999998
17.02.2020 17:00:00.000 GMT-0500,3377.255,3378.255,3355.437,3369.855,51.3445
18.02.2020 17:00:00.000 GMT-0500,3370.355,3393.555,3370.355,3386.200,22.941000000000003
19.02.2020 17:00:00.000 GMT-0500,3390.349,3396.855,3339.052,3369.037,104.54840000000002
20.02.2020 17:00:00.000 GMT-0500,3367.352,3369.100,3328.234,3339.943,124.1292
21.02.2020 17:00:00.000 GMT-0500,3339.943,3339.943,3339.943,3339.943,0
22.02.2020 17:00:00.000 GMT-0500,3339.943,3339.943,3339.943,3339.943,0
23.02.2020 17:00:00.000 GMT-0500,3307.252,3311.549,3213.940,3227.046,224.84879999999998
24.02.2020 17:00:00.000 GMT-0500,3222.255,3259.800,3117.837,3134.037,289.84900000000005
25.02.2020 17:00:00.000 GMT-0500,3141.637,3182.700,3091.740,3110.237,408.187
26.02.2020 17:00:00.000 GMT-0500,3100.543,3117.052,2953.452,2956.937,444.6563
27.02.2020 17:00:00.000 GMT-0500,2948.755,2989.400,2853.437,2972.052,465.5961000000001
28.02.2020 17:00:00.000 GMT-0500,2972.052,2972.052,2972.052,2972.052,0
29.02.2020 17:00:00.000 GMT-0500,2972.052,2972.052,2972.052,2972.052,0
01.03.2020 17:00:00.000 GMT-0500,2903.349,3094.534,2891.255,3064.946,169.0215
02.03.2020 17:00:00.000 GMT-0500,3077.243,3137.546,2974.546,2998.243,350.44440000000003
03.03.2020 17:00:00.000 GMT-0500,2990.649,3130.446,2977.849,3115.340,35.799099999999996
04.03.2020 17:00:00.000 GMT-0500,3109.052,3114.755,2998.949,3018.755,127.52709999999999
05.03.2020 17:00:00.000 GMT-0500,3025.440,3038.946,2900.837,2966.255,45.351099999999995
06.03.2020 17:00:00.000 GMT-0500,2966.255,2966.255,2966.255,2966.255,0
07.03.2020 17:00:00.000 GMT-0500,2966.255,2966.255,2966.255,2966.255,0
08.03.2020 17:00:00.000 GMT-0400,2896.600,2896.600,2717.234,2752.746,264.41350000000006
09.03.2020 17:00:00.000 GMT-0400,2735.055,2888.055,2699.434,2867.437,641.6694
10.03.2020 17:00:00.000 GMT-0400,2869.300,2873.037,2706.146,2744.146,754.2724999999999
11.03.2020 17:00:00.000 GMT-0400,2742.249,2776.237,2451.046,2473.137,845.4617000000001
12.03.2020 17:00:00.000 GMT-0400,2447.400,2710.040,2396.246,2700.255,790.8372999999999
13.03.2020 17:00:00.000 GMT-0400,2700.255,2700.255,2700.255,2700.255,0
14.03.2020 17:00:00.000 GMT-0400,2700.255,2700.255,2700.255,2700.255,0
15.03.2020 17:00:00.000 GMT-0400,2657.640,2657.640,2364.737,2417.434,132.9241
16.03.2020 17:00:00.000 GMT-0400,2414.352,2554.855,2365.900,2495.246,313.1883000000001
17.03.2020 17:00:00.000 GMT-0400,2485.555,2497.949,2275.152,2412.546,383.65849999999995
18.03.2020 17:00:00.000 GMT-0400,2412.346,2472.400,2287.540,2399.100,714.2257
19.03.2020 17:00:00.000 GMT-0400,2364.134,2510.937,2292.055,2300.252,651.0779
20.03.2020 17:00:00.000 GMT-0400,2300.252,2300.252,2300.252,2300.252,0
21.03.2020 17:00:00.000 GMT-0400,2300.252,2300.252,2300.252,2300.252,0
22.03.2020 17:00:00.000 GMT-0400,2231.749,2397.052,2184.237,2235.452,675.3984
23.03.2020 17:00:00.000 GMT-0400,2245.543,2452.452,2244.000,2447.346,572.0968999999999
24.03.2020 17:00:00.000 GMT-0400,2452.446,2573.146,2399.043,2478.440,866.1039
25.03.2020 17:00:00.000 GMT-0400,2481.937,2637.149,2415.043,2620.052,749.5613
26.03.2020 17:00:00.000 GMT-0400,2632.546,2644.055,2517.443,2536.746,562.3467
27.03.2020 17:00:00.000 GMT-0400,2536.746,2536.746,2536.746,2536.746,0
28.03.2020 17:00:00.000 GMT-0400,2536.746,2536.746,2536.746,2536.746,0
29.03.2020 17:00:00.000 GMT-0400,2469.000,2632.000,2464.155,2622.655,413.75649999999996
30.03.2020 17:00:00.000 GMT-0400,2624.352,2646.200,2570.849,2572.752,287.16300000000007
31.03.2020 17:00:00.000 GMT-0400,2570.746,2573.552,2447.055,2460.100,264.5283
01.04.2020 17:00:00.000 GMT-0400,2473.137,2535.100,2436.500,2527.046,262.4792
02.04.2020 17:00:00.000 GMT-0400,2525.440,2539.455,2459.143,2490.852,219.0535000000002
03.04.2020 17:00:00.000 GMT-0400,2490.852,2490.852,2490.852,2490.852,0
04.04.2020 17:00:00.000 GMT-0400,2490.852,2490.852,2490.852,2490.852,0
05.04.2020 17:00:00.000 GMT-0400,2503.900,2676.452,2502.843,2652.449,277.05569999999994
06.04.2020 17:00:00.000 GMT-0400,2653.637,2756.343,2631.434,2652.149,147.34809999999968
07.04.2020 17:00:00.000 GMT-0400,2647.700,2760.740,2628.549,2743.046,1.6749671404004516
